state,district,year,quarter,transaction_count,transaction_amount
Tamil Nadu,thiruvallur district,2019,4,4441180,7308502938.397885
Tamil Nadu,theni district,2019,4,256489,559543041.1831771
Tamil Nadu,ranipet district,2019,4,421689,816050436.4792322
Tamil Nadu,namakkal district,2019,4,559495,1234659045.0414333
Tamil Nadu,vellore district,2019,4,1053293,1572585255.604042
Tamil Nadu,thiruvarur district,2019,4,169631,333129126.8343694
Tamil Nadu,tiruchirappalli district,2019,2,776306,1748258486.2944925
Tamil Nadu,ramanathapuram district,2019,2,123783,296811295.8616359
Tamil Nadu,krishnagiri district,2019,2,663016,1504554589.8086202
Tamil Nadu,cuddalore district,2019,2,338724,724326506.6539905
Tamil Nadu,kancheepuram district,2019,2,1656532,2936409443.598878
Tamil Nadu,tiruppur district,2019,2,1179119,2631888252.799778
Tamil Nadu,dharmapuri district,2019,2,323447,750439298.4748436
Tamil Nadu,thoothukkudi district,2019,2,185632,412772487.6535857
Tamil Nadu,thanjavur district,2019,2,339651,680121355.5242591
Tamil Nadu,madurai district,2019,2,741073,1703311128.1845107
Tamil Nadu,tiruvannamalai district,2019,2,321071,651936392.503907
Tamil Nadu,salem district,2019,2,1018100,2340941775.7458673
Tamil Nadu,nagapattinam district,2019,2,134853,288878413.0761344
Tamil Nadu,tirupathur district,2019,2,206045,439049538.038205
Tamil Nadu,ariyalur district,2019,2,78382,182726352.90462667
Tamil Nadu,chennai district,2019,2,10577435,20366477248.325935
Tamil Nadu,the nilgiris district,2019,2,137469,343730237.7547302
Tamil Nadu,erode district,2019,2,618730,1395266699.3923202
Tamil Nadu,karur district,2019,2,179180,416267818.15522087
Tamil Nadu,kallakkurichi district,2019,2,166891,378429511.937363
Tamil Nadu,viluppuram district,2019,2,277403,576610926.2303933
Tamil Nadu,pudukkottai district,2019,2,142843,321121330.503316
Tamil Nadu,perambalur district,2019,2,71612,161197712.56576952
Tamil Nadu,coimbatore district,2019,2,3191687,7063644440.487608
Tamil Nadu,virudhunagar district,2019,2,214026,465084869.3948114
Tamil Nadu,dindigul district,2019,2,288758,696936336.7798494
Tamil Nadu,sivaganga district,2019,2,152693,372992810.1422117
Tamil Nadu,tenkasi district,2019,2,110318,247940691.25120723
Tamil Nadu,chengalpattu district,2019,2,3719692,5655296088.730306
Tamil Nadu,kanniyakumari district,2019,2,207995,466208102.0994936
Tamil Nadu,tirunelveli district,2019,2,198144,472709052.2940883
Tamil Nadu,thiruvallur district,2019,2,2486358,4674408137.818318
Tamil Nadu,theni district,2019,2,141459,356493376.3471781
Tamil Nadu,ranipet district,2019,2,252482,511118431.89607203
Tamil Nadu,namakkal district,2019,2,329353,809609337.9236962
Tamil Nadu,vellore district,2019,2,527517,961718767.3510636
Tamil Nadu,thiruvarur district,2019,2,93958,201988781.25331098
Tamil Nadu,tiruchirappalli district,2019,3,1028271,2283457398.7735853
Tamil Nadu,ramanathapuram district,2019,3,164056,364511483.7921167
Tamil Nadu,krishnagiri district,2019,3,906439,1897364248.7738578
Tamil Nadu,cuddalore district,2019,3,429418,854430041.4558713
Tamil Nadu,kancheepuram district,2019,3,2374121,3749463855.838708
Tamil Nadu,tiruppur district,2019,3,1583318,3459384833.8566313
Tamil Nadu,dharmapuri district,2019,3,404500,892434523.6141176
Tamil Nadu,thoothukkudi district,2019,3,251434,514591122.2093332
Tamil Nadu,thanjavur district,2019,3,499378,862709786.020551
Tamil Nadu,madurai district,2019,3,1004838,2163231649.618825
Tamil Nadu,tiruvannamalai district,2019,3,408695,788782442.4394717
Tamil Nadu,salem district,2019,3,1348219,3089948772.2836018
Tamil Nadu,nagapattinam district,2019,3,182524,374062397.54947984
Tamil Nadu,tirupathur district,2019,3,280191,551887987.5341959
Tamil Nadu,ariyalur district,2019,3,102318,210754842.56579608
Tamil Nadu,chennai district,2019,3,11333032,23024193806.41262
Tamil Nadu,the nilgiris district,2019,3,172729,366416212.008214
Tamil Nadu,erode district,2019,3,824050,1809433458.6710446
Tamil Nadu,karur district,2019,3,233312,527606128.129179
Tamil Nadu,kallakkurichi district,2019,3,214180,462594169.6759218
Tamil Nadu,viluppuram district,2019,3,347727,691014122.5419819
Tamil Nadu,pudukkottai district,2019,3,195452,403435245.85255337
Tamil Nadu,perambalur district,2019,3,97443,202989238.0194384
Tamil Nadu,coimbatore district,2019,3,4303835,9457627886.22332
Tamil Nadu,virudhunagar district,2019,3,286960,603050825.4211078
Tamil Nadu,dindigul district,2019,3,411188,865233220.4260747
Tamil Nadu,sivaganga district,2019,3,203568,461238657.754354
Tamil Nadu,tenkasi district,2019,3,149611,316677496.8906262
Tamil Nadu,chengalpattu district,2019,3,5765425,7255276540.840912
Tamil Nadu,kanniyakumari district,2019,3,293582,576372340.2691851
Tamil Nadu,tirunelveli district,2019,3,266559,571521395.652529
Tamil Nadu,thiruvallur district,2019,3,3497534,5790229760.583482
Tamil Nadu,theni district,2019,3,182650,415596823.8817531
Tamil Nadu,ranipet district,2019,3,319434,621745958.3633249
Tamil Nadu,namakkal district,2019,3,436893,1016896335.2618289
Tamil Nadu,vellore district,2019,3,776654,1201803229.5388474
Tamil Nadu,thiruvarur district,2019,3,130645,261636404.8962479
Tamil Nadu,tiruchirappalli district,2019,1,739515,1460934059.6618776
Tamil Nadu,ramanathapuram district,2019,1,117510,261212990.57586715
Tamil Nadu,krishnagiri district,2019,1,848874,1549327562.4754324
Tamil Nadu,cuddalore district,2019,1,371882,699951874.4703772
Tamil Nadu,kancheepuram district,2019,1,1732340,2735468905.1703753
Tamil Nadu,tiruppur district,2019,1,1078231,2186722074.262658
Tamil Nadu,dharmapuri district,2019,1,331500,668652808.0588444
Tamil Nadu,thoothukkudi district,2019,1,180015,359895560.1460023
Tamil Nadu,thanjavur district,2019,1,405498,669639245.9756603
Tamil Nadu,madurai district,2019,1,662080,1386372054.5139372
Tamil Nadu,tiruvannamalai district,2019,1,335517,587600686.1729097
Tamil Nadu,salem district,2019,1,949562,1916555034.6953974
Tamil Nadu,nagapattinam district,2019,1,124400,244377942.67220742
Tamil Nadu,tirupathur district,2019,1,202883,385038982.587596
Tamil Nadu,ariyalur district,2019,1,73816,152352863.72042736
Tamil Nadu,chennai district,2019,1,11642449,18810971714.51368
Tamil Nadu,the nilgiris district,2019,1,158492,309832942.56843877
Tamil Nadu,erode district,2019,1,530256,1057858607.532634
Tamil Nadu,karur district,2019,1,185137,377068327.0145311
Tamil Nadu,kallakkurichi district,2019,1,156496,337609667.69771576
Tamil Nadu,viluppuram district,2019,1,286859,514030368.828369
Tamil Nadu,pudukkottai district,2019,1,184227,348619009.32284886
Tamil Nadu,perambalur district,2019,1,67010,140622320.1727047
Tamil Nadu,coimbatore district,2019,1,2709665,5072064993.630945
Tamil Nadu,virudhunagar district,2019,1,222473,434593501.068418
Tamil Nadu,dindigul district,2019,1,296645,653290732.3983055
Tamil Nadu,sivaganga district,2019,1,159965,364945762.4726825
Tamil Nadu,tenkasi district,2019,1,126012,235423158.3782131
Tamil Nadu,chengalpattu district,2019,1,3285713,4918695631.396448
Tamil Nadu,kanniyakumari district,2019,1,181053,403789101.6641393
Tamil Nadu,tirunelveli district,2019,1,206676,446437662.9956399
Tamil Nadu,thiruvallur district,2019,1,2305713,3957616692.241628
Tamil Nadu,theni district,2019,1,141271,316272934.5833893
Tamil Nadu,ranipet district,2019,1,275147,468967113.39919156
Tamil Nadu,namakkal district,2019,1,381248,779612379.6185097
Tamil Nadu,vellore district,2019,1,521653,796074971.7121506
Tamil Nadu,thiruvarur district,2019,1,97262,195536577.7617722
Tamil Nadu,tiruchirappalli district,2024,4,18164926,27692698891.0
Tamil Nadu,ramanathapuram district,2024,4,6479818,10844935366.0
Tamil Nadu,krishnagiri district,2024,4,55835514,77845105518.0
Tamil Nadu,cuddalore district,2024,4,13338588,19217427464.0
Tamil Nadu,kancheepuram district,2024,4,24243664,24760766003.0
Tamil Nadu,tiruvallur district,2024,4,45960839,55181102941.0
Tamil Nadu,tiruppur district,2024,4,51439579,52757665801.0
Tamil Nadu,dharmapuri district,2024,4,22994418,38361998279.0
Tamil Nadu,thanjavur district,2024,4,10362941,16706684114.0
Tamil Nadu,madurai district,2024,4,22928854,37099323538.0
Tamil Nadu,tiruvannamalai district,2024,4,16757481,23895919564.0
Tamil Nadu,salem district,2024,4,35496830,55558357782.0
Tamil Nadu,nagapattinam district,2024,4,2541738,3678676234.0
Tamil Nadu,tirupathur district,2024,4,15938909,22472266039.0
Tamil Nadu,ariyalur district,2024,4,3584718,5434461580.0
Tamil Nadu,chennai district,2024,4,144309690,168887539592.0
Tamil Nadu,the nilgiris district,2024,4,6234034,8470535455.0
Tamil Nadu,erode district,2024,4,19939037,26513794453.0
Tamil Nadu,mayiladuthurai district,2024,4,3545063,5372761836.0
Tamil Nadu,karur district,2024,4,7297523,11065343215.0
Tamil Nadu,viluppuram district,2024,4,10344883,14676073328.0
Tamil Nadu,tiruvarur district,2024,4,3780392,6045359037.0
Tamil Nadu,pudukkottai district,2024,4,6613109,11027691335.0
Tamil Nadu,perambalur district,2024,4,3476716,5438743693.0
Tamil Nadu,coimbatore district,2024,4,65144682,75506314891.0
Tamil Nadu,virudhunagar district,2024,4,9917608,15094605820.0
Tamil Nadu,dindigul district,2024,4,17815170,28077104697.0
Tamil Nadu,sivaganga district,2024,4,6933590,11397286944.0
Tamil Nadu,tenkasi district,2024,4,5959308,9784471540.0
Tamil Nadu,thoothukudi district,2024,4,10386762,14369832646.0
Tamil Nadu,chengalpattu district,2024,4,64707958,70865333696.0
Tamil Nadu,kanniyakumari district,2024,4,11893132,20300739574.0
Tamil Nadu,tirunelveli district,2024,4,11796722,16884362356.0
Tamil Nadu,theni district,2024,4,9548264,16118572688.0
Tamil Nadu,ranipet district,2024,4,10644664,14975270858.0
Tamil Nadu,namakkal district,2024,4,14364096,22565497455.0
Tamil Nadu,kallakurichi district,2024,4,9981356,15051182741.0
Tamil Nadu,vellore district,2024,4,19721312,27637068642.0
Tamil Nadu,tiruchirappalli district,2024,2,15351657,25266023921.0
Tamil Nadu,ramanathapuram district,2024,2,4987419,9265763613.0
Tamil Nadu,krishnagiri district,2024,2,47848721,68957002683.0
Tamil Nadu,cuddalore district,2024,2,11611589,17892532930.0
Tamil Nadu,kancheepuram district,2024,2,42307258,47628986644.0
Tamil Nadu,tiruppur district,2024,2,42316705,46184220066.0
Tamil Nadu,dharmapuri district,2024,2,19638866,33815774503.0
Tamil Nadu,thoothukkudi district,2024,2,8657477,13118807999.0
Tamil Nadu,thanjavur district,2024,2,8957084,15587858962.0
Tamil Nadu,madurai district,2024,2,19434731,33290392131.0
Tamil Nadu,tiruvannamalai district,2024,2,13629210,21128842222.0
Tamil Nadu,salem district,2024,2,30507149,49956517271.0
Tamil Nadu,nagapattinam district,2024,2,5352101,8479207119.0
Tamil Nadu,tirupathur district,2024,2,13800986,20482013908.0
Tamil Nadu,ariyalur district,2024,2,3064901,4984382363.0
Tamil Nadu,chennai district,2024,2,73051507,91319901718.0
Tamil Nadu,the nilgiris district,2024,2,5962923,8600134614.0
Tamil Nadu,erode district,2024,2,16760152,23551767767.0
Tamil Nadu,karur district,2024,2,6165861,10071848452.0
Tamil Nadu,kallakkurichi district,2024,2,9457301,14999757902.0
Tamil Nadu,viluppuram district,2024,2,8345444,12395077783.0
Tamil Nadu,pudukkottai district,2024,2,5586953,10135123135.0
Tamil Nadu,perambalur district,2024,2,2960916,4902632994.0
Tamil Nadu,coimbatore district,2024,2,55996858,67209954626.0
Tamil Nadu,virudhunagar district,2024,2,8149852,13287939162.0
Tamil Nadu,dindigul district,2024,2,14606628,24800680351.0
Tamil Nadu,sivaganga district,2024,2,5987642,10822174891.0
Tamil Nadu,tenkasi district,2024,2,4954578,8989721297.0
Tamil Nadu,chengalpattu district,2024,2,65627036,73590021209.0
Tamil Nadu,kanniyakumari district,2024,2,9432847,17278804984.0
Tamil Nadu,tirunelveli district,2024,2,9734779,15096455875.0
Tamil Nadu,thiruvallur district,2024,2,65557947,83522486746.0
Tamil Nadu,theni district,2024,2,8059713,14291314505.0
Tamil Nadu,ranipet district,2024,2,9236747,13580537697.0
Tamil Nadu,namakkal district,2024,2,12008421,19966128260.0
Tamil Nadu,vellore district,2024,2,16681367,24954718319.0
Tamil Nadu,thiruvarur district,2024,2,3292360,5745641244.0
Tamil Nadu,tiruchirappalli district,2024,3,16821080,26735831676.0
Tamil Nadu,ramanathapuram district,2024,3,5628706,10107513506.0
Tamil Nadu,krishnagiri district,2024,3,52506928,73301484929.0
Tamil Nadu,cuddalore district,2024,3,12570583,18940841708.0
Tamil Nadu,kancheepuram district,2024,3,23328353,24011820790.0
Tamil Nadu,tiruvallur district,2024,3,44176639,53959665430.0
Tamil Nadu,tiruppur district,2024,3,48901654,50679716382.0
Tamil Nadu,dharmapuri district,2024,3,21417212,36084731724.0
Tamil Nadu,thanjavur district,2024,3,9753614,16424453797.0
Tamil Nadu,madurai district,2024,3,21204628,35158427511.0
Tamil Nadu,tiruvannamalai district,2024,3,15188174,22392130322.0
Tamil Nadu,salem district,2024,3,33141851,52624920242.0
Tamil Nadu,nagapattinam district,2024,3,2339562,3604856114.0
Tamil Nadu,tirupathur district,2024,3,14810501,21259747271.0
Tamil Nadu,ariyalur district,2024,3,3312755,5310525254.0
Tamil Nadu,chennai district,2024,3,143084282,169689201432.0
Tamil Nadu,the nilgiris district,2024,3,5358170,7516693826.0
Tamil Nadu,erode district,2024,3,18580554,25048231561.0
Tamil Nadu,mayiladuthurai district,2024,3,3345699,5446138005.0
Tamil Nadu,karur district,2024,3,6759508,10597543664.0
Tamil Nadu,viluppuram district,2024,3,9938296,14502015263.0
Tamil Nadu,tiruvarur district,2024,3,3538404,6058574350.0
Tamil Nadu,pudukkottai district,2024,3,6166391,10726980580.0
Tamil Nadu,perambalur district,2024,3,3302732,5331466148.0
Tamil Nadu,coimbatore district,2024,3,62304716,72806039590.0
Tamil Nadu,virudhunagar district,2024,3,9277782,14648174417.0
Tamil Nadu,dindigul district,2024,3,15869145,25983055707.0
Tamil Nadu,sivaganga district,2024,3,6413825,11090215914.0
Tamil Nadu,tenkasi district,2024,3,5497212,9575350589.0
Tamil Nadu,thoothukudi district,2024,3,9609533,13886387378.0
Tamil Nadu,chengalpattu district,2024,3,63066447,70789528754.0
Tamil Nadu,kanniyakumari district,2024,3,10379523,18429699952.0
Tamil Nadu,tirunelveli district,2024,3,10939657,16201390321.0
Tamil Nadu,theni district,2024,3,8769614,15137185870.0
Tamil Nadu,ranipet district,2024,3,10001547,14478763352.0
Tamil Nadu,namakkal district,2024,3,13309674,21314697708.0
Tamil Nadu,kallakurichi district,2024,3,9349079,14390186473.0
Tamil Nadu,vellore district,2024,3,18572671,26535407311.0
Tamil Nadu,tiruchirappalli district,2024,1,14278556,23716041524.0
Tamil Nadu,ramanathapuram district,2024,1,4518193,8591728211.0
Tamil Nadu,krishnagiri district,2024,1,42695248,61415392428.0
Tamil Nadu,cuddalore district,2024,1,10764557,16876011437.0
Tamil Nadu,kancheepuram district,2024,1,38497430,44400961508.0
Tamil Nadu,tiruppur district,2024,1,36955831,42134355819.0
Tamil Nadu,dharmapuri district,2024,1,17857287,31492929049.0
Tamil Nadu,thoothukkudi district,2024,1,7514515,11723950330.0
Tamil Nadu,thanjavur district,2024,1,8245372,14554478613.0
Tamil Nadu,madurai district,2024,1,17834154,30974869226.0
Tamil Nadu,tiruvannamalai district,2024,1,12435111,19953702825.0
Tamil Nadu,salem district,2024,1,27703215,46990936545.0
Tamil Nadu,nagapattinam district,2024,1,4639442,7799907638.0
Tamil Nadu,tirupathur district,2024,1,12357042,18634929706.0
Tamil Nadu,ariyalur district,2024,1,2809349,4664522239.0
Tamil Nadu,chennai district,2024,1,67130965,86437941385.0
Tamil Nadu,the nilgiris district,2024,1,4609568,6738423454.0
Tamil Nadu,erode district,2024,1,15009886,22025247558.0
Tamil Nadu,karur district,2024,1,5686148,9454652190.0
Tamil Nadu,kallakkurichi district,2024,1,8605524,14256574453.0
Tamil Nadu,viluppuram district,2024,1,7824816,11860971846.0
Tamil Nadu,pudukkottai district,2024,1,5110066,9486889594.0
Tamil Nadu,perambalur district,2024,1,2738023,4634690995.0
Tamil Nadu,coimbatore district,2024,1,51806989,63108899538.0
Tamil Nadu,virudhunagar district,2024,1,7747240,12535619113.0
Tamil Nadu,dindigul district,2024,1,13213698,22741790454.0
Tamil Nadu,sivaganga district,2024,1,5363789,9910772114.0
Tamil Nadu,tenkasi district,2024,1,4414733,8125305102.0
Tamil Nadu,chengalpattu district,2024,1,60815742,69247029303.0
Tamil Nadu,kanniyakumari district,2024,1,8527560,15426767691.0
Tamil Nadu,tirunelveli district,2024,1,8399886,13224686874.0
Tamil Nadu,thiruvallur district,2024,1,59336655,77683542938.0
Tamil Nadu,theni district,2024,1,7258870,12997063512.0
Tamil Nadu,ranipet district,2024,1,8376160,12665259558.0
Tamil Nadu,namakkal district,2024,1,11020159,19025024942.0
Tamil Nadu,vellore district,2024,1,15184049,22787151927.0
Tamil Nadu,thiruvarur district,2024,1,3041369,5562089423.0
Tamil Nadu,tiruchirappalli district,2020,4,2464746,5291331688.157503
Tamil Nadu,ramanathapuram district,2020,4,622498,1360009136.1764975
Tamil Nadu,krishnagiri district,2020,4,5011992,9044884706.251484
Tamil Nadu,cuddalore district,2020,4,1633984,3084770467.789626
Tamil Nadu,kancheepuram district,2020,4,6509711,9795433898.261469
